COMPONENT	COMPONENTDESC	COMPTYPE	BFUNCTION	BFUNCDESC	BFUNCCATEG	BFCONFLICT	CURR_STAT	FUT_STAT	CATEGORY
MDG_APPL	MDG Applications 607	Others	MDG_ERP_CUSTOMER_1	MDG for Customer	Enterprise BF / Enhancement Packages	Pass - No Impact	OFF	Default State	OTHERS
MDG_APPL	MDG Applications 607	Others	MDG_ERP_CUSTOMER_2	MDG for Customer 6.1	Enterprise BF / Enhancement Packages	Pass - No Impact	OFF	Default State	OTHERS
MDG_APPL	MDG Applications 607	Others	MDG_ERP_SUPPLIER	MDG for Supplier	Enterprise BF / Enhancement Packages	Pass - No Impact	OFF	Default State	OTHERS
MDG_APPL	MDG Applications 607	Others	MDG_ERP_SUPPLIER_2	MDG for Supplier on ERP Hub EhP6	Enterprise BF / Enhancement Packages	Pass - No Impact	OFF	Default State	OTHERS
MDG_APPL	MDG Applications 607	Others	MDG_ERP_SUPPLIER_3	MDG for Supplier 6.1	Enterprise BF / Enhancement Packages	Pass - No Impact	OFF	Default State	OTHERS
MDG_APPL	MDG Applications 607	Others	MDG_MATERIAL_2	MDG for Material 2	Enterprise BF / Enhancement Packages	Pass - No Impact	OFF	Default State	OTHERS
MDG_APPL	MDG Applications 607	Others	MDG_MATERIAL_3	MDG for Material 3	Enterprise BF / Enhancement Packages	Pass - No Impact	OFF	Default State	OTHERS
MDG_FND	MDG Foundation 732	Others	FIN_SSC_MDGINT	Integration of MDG and SSF	Enterprise BF / Enhancement Packages	Pass - No Impact	OFF	Default State	OTHERS
MDG_FND	MDG Foundation 732	Others	MDG_FINANCIALS_3	MDG for Financials 3	Enterprise BF / Enhancement Packages	Pass - No Impact	OFF	Default State	OTHERS
MDG_FND	MDG Foundation 732	Others	MDG_FOUNDATION_3	"MDG, Generic Functions 3"	Enterprise BF / Enhancement Packages	Pass - No Impact	OFF	Default State	OTHERS
OTEXRL	OpenText ECMLink	3rd Party	/OTX/RM_BF_DISP_PRINTLIST	Record Manag. Display Printlist	Enterprise Addons	Not part of BF list	OFF	NOT-AVAILABLE	OTHERS
OTEXRL	OpenText ECMLink	3rd Party	/OTX/RM_BF_GOS_ATTACHMENT	Business Function GOS Attachment	Enterprise Addons	Not part of BF list	OFF	NOT-AVAILABLE	OTHERS
PLMWUI	SAP PLM Web UI	Industry Solutions	/EAMPLM/LOG_EAM_WCM_WS	"EAM, WCM Integration into WS"	Enterprise BF / Enhancement Packages	Pass - No Impact	OFF	Customer Switchable	OTHERS
PLMWUI	SAP PLM Web UI	Industry Solutions	/EAMPLM/LOG_EAM_WCM_WS_2	"EAM, WCM Certificates in WS"	Enterprise BF / Enhancement Packages	Pass - No Impact	OFF	Customer Switchable	OTHERS
PLMWUI	SAP PLM Web UI	Industry Solutions	/EAMPLM/LOG_EAM_WS	"EAM, Worker Safety"	Enterprise BF / Enhancement Packages	Pass - No Impact	OFF	Customer Switchable	OTHERS
PLMWUI	SAP PLM Web UI	Industry Solutions	/PLMU/COEX_IPPE_BOM	PLM Coexistence IPPE BOM	Enterprise BF / Enhancement Packages	Warning	OFF	ALWAYS ON	NEW
PLMWUI	SAP PLM Web UI	Industry Solutions	/PLMU/ER_1	Engineering Record Development	Enterprise BF / Enhancement Packages	Warning	OFF	ALWAYS ON	NEW
PLMWUI	SAP PLM Web UI	Industry Solutions	/PLMU/GSS_E2M	Synchronization EBOM with MBOM	Enterprise BF / Enhancement Packages	Warning	OFF	ALWAYS ON	NEW
PLMWUI	SAP PLM Web UI	Industry Solutions	/PLMU/IPPE_INT	PLM IPPE Integration	Enterprise BF / Enhancement Packages	Warning	OFF	ALWAYS ON	NEW
PLMWUI	SAP PLM Web UI	Industry Solutions	/PLMU/IPPE_INT_2	Product Structure Management	Enterprise BF / Enhancement Packages	Warning	OFF	ALWAYS ON	NEW
PLMWUI	SAP PLM Web UI	Industry Solutions	/PLMU/IPPE_INT_3	Product Structure Management 3	Enterprise BF / Enhancement Packages	Warning	OFF	ALWAYS ON	NEW
PLMWUI	SAP PLM Web UI	Industry Solutions	/PLMU/IPPE_INT_4	Product Structure Management 4	Enterprise BF / Enhancement Packages	Warning	OFF	ALWAYS ON	NEW
PLMWUI	SAP PLM Web UI	Industry Solutions	/PLMU/IPPE_INT_5	Product Structure Management 5	Enterprise BF / Enhancement Packages	Warning	OFF	ALWAYS ON	NEW
PLMWUI	SAP PLM Web UI	Industry Solutions	/PLMU/PI_BCV	"PLM, Product Int. with BCV"	Enterprise BF / Enhancement Packages	Warning	OFF	ALWAYS ON	NEW
PLMWUI	SAP PLM Web UI	Industry Solutions	/PLMU/RCP_1	Recipe Development in PLM Web UI	Enterprise BF / Enhancement Packages	Warning	OFF	ALWAYS ON	NEW
PLMWUI	SAP PLM Web UI	Industry Solutions	/PLMU/RCP_2	Recipe Development 2	Enterprise BF / Enhancement Packages	Warning	OFF	ALWAYS ON	NEW
PLMWUI	SAP PLM Web UI	Industry Solutions	/PLMU/RCP_3	Recipe Development 3	Enterprise BF / Enhancement Packages	Warning	OFF	ALWAYS ON	NEW
PLMWUI	SAP PLM Web UI	Industry Solutions	/PLMU/RCP_3_1	Recipe Development 3.1	Enterprise BF / Enhancement Packages	Warning	OFF	ALWAYS ON	NEW
PLMWUI	SAP PLM Web UI	Industry Solutions	/PLMU/RCP_3_2	Recipe Development 3.2	Enterprise BF / Enhancement Packages	Warning	OFF	ALWAYS ON	NEW
PLMWUI	SAP PLM Web UI	Industry Solutions	/PLMU/RCP_3_3	Recipe Development 3.3	Enterprise BF / Enhancement Packages	Warning	OFF	ALWAYS ON	NEW
PLMWUI	SAP PLM Web UI	Industry Solutions	/PLMU/WEB_UI	PLM Web UI	Enterprise BF / Enhancement Packages	Warning	OFF	ALWAYS ON	NEW
PLMWUI	SAP PLM Web UI	Industry Solutions	/PLMU/WEB_UI_2	PLM Web UI 2	Enterprise BF / Enhancement Packages	Warning	OFF	ALWAYS ON	NEW
PLMWUI	SAP PLM Web UI	Industry Solutions	/PLMU/WEB_UI_3	PLM Web UI 3	Enterprise BF / Enhancement Packages	Warning	OFF	ALWAYS ON	NEW
SAP_ABA	Cross-Application Component	Others	CA_ECH_1	Error and Conflict Handler	Enterprise BF / Enhancement Packages	Warning	OFF	ALWAYS ON	NEW
SAP_ABA	Cross-Application Component	Others	CA_FSBP_MIGRATION_ID	FS-BP Migration Partner Numbers	Enterprise BF / Enhancement Packages	Pass - No Impact	OFF	Customer Switchable	OTHERS
SAP_ABA	Cross-Application Component	Others	CA_FSBP_TAX_C	FS-BP Tax Compliance	Enterprise BF / Enhancement Packages	Pass - No Impact	OFF	Customer Switchable	OTHERS
SAP_ABA	Cross-Application Component	Others	CA_HAP_CI_1	Evaluations/Appraisals/Surveys	Enterprise BF / Enhancement Packages	Pass - No Impact	OFF	Default State	OTHERS
SAP_ABA	Cross-Application Component	Others	CA_PA_CE_GE_QUALI	"CA, EE Qualifications for CE/GE"	Enterprise BF / Enhancement Packages	Pass - No Impact	OFF	Default State	OTHERS
SAP_ABA	Cross-Application Component	Others	ILM_RWC_PRODUCT_LIABILITY	ILM Pred. RW Content ProdLiab	Enterprise BF / Enhancement Packages	Pass - No Impact	OFF	Customer Switchable	OTHERS
SAP_ABA	Cross-Application Component	Others	ILM_RWC_TAX	ILM Predefined RW Content TAX	Enterprise BF / Enhancement Packages	Pass - No Impact	OFF	Customer Switchable	OTHERS
SAP_ABA	Cross-Application Component	Others	ILM_RWC_TAX_IS_OIL	ILM Predef. RW Content TAX OIL	Enterprise BF / Enhancement Packages	Pass - No Impact	OFF	Customer Switchable	OTHERS
SAP_ABA	Cross-Application Component	Others	ILM_RWC_TAX_IS_U	ILM Predef. RW Content TAX IS-U	Enterprise BF / Enhancement Packages	Pass - No Impact	OFF	Customer Switchable	OTHERS
SAP_ABA	Cross-Application Component	Others	PCA_KEYV	Payment Cards: Key Version	Enterprise BF / Enhancement Packages	Pass - No Impact	OFF	Customer Switchable	OTHERS
SAP_AP	SAP Application Platform	Others	IBASE_ILM	IBASE ILM	Enterprise BF / Enhancement Packages	Pass - No Impact	OFF	Customer Switchable	OTHERS
SAP_APPL	Logistics and Accounting	Others	/KYK/GEN_AIO_SIMPLIFICATION	SAP All-In-One Roles	Enterprise BF / Enhancement Packages	Not part of BF list	OFF	NOT-AVAILABLE	OTHERS
SAP_APPL	Logistics and Accounting	Others	/SPE/TPOP_CANCEL	SPM: Cancellation of TPOP Order	Enterprise BF / Enhancement Packages	Pass - No Impact	OFF	Customer Switchable	OTHERS
SAP_APPL	Logistics and Accounting	Others	APO_VMI_CONS	VMI Consignment	Enterprise BF / Enhancement Packages	Pass - No Impact	OFF	Customer Switchable	OTHERS
SAP_APPL	Logistics and Accounting	Others	AUTO_LOC_IN_1	"IS-Auto Localization for IN, JP"	Enterprise BF / Enhancement Packages	Pass - No Impact	OFF	Customer Switchable	OTHERS
SAP_APPL	Logistics and Accounting	Others	AUTO_LOC_JP_1	IS-Auto Localization for JP	Enterprise BF / Enhancement Packages	Pass - No Impact	OFF	Customer Switchable	OTHERS
SAP_APPL	Logistics and Accounting	Others	CA_CATS_CE	CATS classic for CE	Enterprise BF / Enhancement Packages	Pass - No Impact	OFF	Default State	OTHERS
SAP_APPL	Logistics and Accounting	Others	CA_CATS_CPR_CORE	CATS classic: cProjects Details	Enterprise BF / Enhancement Packages	Pass - No Impact	OFF	Customer Switchable	OTHERS
SAP_APPL	Logistics and Accounting	Others	CA_CIF_INILOAD_01	Enhanced Initial DataTransfer	Enterprise BF / Enhancement Packages	Pass - No Impact	OFF	Customer Switchable	OTHERS
SAP_APPL	Logistics and Accounting	Others	CO_ALLOCATIONS	"CO, Allocations"	Enterprise BF / Enhancement Packages	Warning	OFF	ALWAYS ON	NEW
SAP_APPL	Logistics and Accounting	Others	DA_ARCHOBJ_STANDARD_3	Standardization - Arch. Objects	Enterprise BF / Enhancement Packages	Warning	OFF	ALWAYS ON	NEW
SAP_APPL	Logistics and Accounting	Others	ERP_ATP_EXT_CUST	Enterprise Services for the ATP	Enterprise BF / Enhancement Packages	Pass - No Impact	OFF	Customer Switchable	OTHERS
SAP_APPL	Logistics and Accounting	Others	ERP_CF_INTEGRATION_1	"ERP, Integration with CLA & FM"	Enterprise BF / Enhancement Packages	Warning	OFF	ALWAYS ON	NEW
SAP_APPL	Logistics and Accounting	Others	ERP_CF_INTEGRATION_CPM	"ERP, Integration with Claims"	Enterprise BF / Enhancement Packages	Pass - No Impact	OFF	Default State	OTHERS
SAP_APPL	Logistics and Accounting	Others	ERP_CVP_ILM_1	Customer/Vendor Master ILM-Del	Enterprise BF / Enhancement Packages	Pass - No Impact	OFF	Customer Switchable	OTHERS
SAP_APPL	Logistics and Accounting	Others	ERP_IPC_INT_PRC	Price Summary for Product Config	Enterprise BF / Enhancement Packages	Pass - No Impact	OFF	Customer Switchable	OTHERS
SAP_APPL	Logistics and Accounting	Others	ERP_IPM_BACKEND_1	"IPM, Ind-Independent Back End"	Enterprise BF / Enhancement Packages	Pass - No Impact	OFF	Customer Switchable	OTHERS
SAP_APPL	Logistics and Accounting	Others	ERP_IPM_BACKEND_2	"IPM, Dwnld CRM Matl-Reld IP Info"	Enterprise BF / Enhancement Packages	Pass - No Impact	OFF	Customer Switchable	OTHERS
SAP_APPL	Logistics and Accounting	Others	ERP_UID_01	Item Unique Identification	Enterprise BF / Enhancement Packages	Warning	OFF	ALWAYS ON	NEW
SAP_APPL	Logistics and Accounting	Others	ERP_UID_02	Item Unique Identification	Enterprise BF / Enhancement Packages	Warning	OFF	ALWAYS ON	NEW
SAP_APPL	Logistics and Accounting	Others	ERP_UID_03	Item Unique Identification	Enterprise BF / Enhancement Packages	Warning	OFF	ALWAYS ON	NEW
SAP_APPL	Logistics and Accounting	Others	ERP_WEB_CHANNEL_1	SAP Web Channel Exp. Mgmt	Enterprise BF / Enhancement Packages	Pass - No Impact	OFF	Default State	OTHERS
SAP_APPL	Logistics and Accounting	Others	ERP_WEB_CHANNEL_2	SAP Web Channel Exp. Mgmt 2.0	Enterprise BF / Enhancement Packages	Pass - No Impact	OFF	Default State	OTHERS
SAP_APPL	Logistics and Accounting	Others	ERP_WEB_CHANNEL_3	SAP Web Channel Exp. Mgmt. 3.0	Enterprise BF / Enhancement Packages	Pass - No Impact	OFF	Default State	OTHERS
SAP_APPL	Logistics and Accounting	Others	FIN_AA_CI_1	"FI-AA, Asset Accounting"	Enterprise BF / Enhancement Packages	Pass - No Impact	OFF	Customer Switchable	OTHERS
SAP_APPL	Logistics and Accounting	Others	FIN_ACC_ILM	ILM Tax Auditing	Enterprise BF / Enhancement Packages	Pass - No Impact	OFF	Customer Switchable	OTHERS
SAP_APPL	Logistics and Accounting	Others	FIN_ACC_PEO	Partially Exempt Organizations	Enterprise BF / Enhancement Packages	Pass - No Impact	OFF	Customer Switchable	OTHERS
SAP_APPL	Logistics and Accounting	Others	FIN_APAR_PAYMT_ADV	"FI, ES Sending of PaymentAdvices"	Enterprise BF / Enhancement Packages	Pass - No Impact	OFF	Customer Switchable	OTHERS
SAP_APPL	Logistics and Accounting	Others	FIN_CO_COGM	Parallel COGM	Enterprise BF / Enhancement Packages	Pass - No Impact	OFF	Customer Switchable	OTHERS
SAP_APPL	Logistics and Accounting	Others	FIN_CRM_MKT_INTGR	ERP FIN Integration for CRM Mark	Enterprise BF / Enhancement Packages	Pass - No Impact	OFF	Customer Switchable	OTHERS
SAP_APPL	Logistics and Accounting	Others	FIN_EWHT_EXCL	"FI, Exclusions in Extended WTax"	Enterprise BF / Enhancement Packages	Pass - No Impact	OFF	Customer Switchable	OTHERS
SAP_APPL	Logistics and Accounting	Others	FIN_FSCM_BD_3	SAP Biller Direct Buy Side 2	Enterprise BF / Enhancement Packages	Pass - No Impact	OFF	Customer Switchable	OTHERS
SAP_APPL	Logistics and Accounting	Others	FIN_FSCM_BNK	Bank Communication Management	Enterprise BF / Enhancement Packages	Pass - No Impact	OFF	Customer Switchable	OTHERS
SAP_APPL	Logistics and Accounting	Others	FIN_FSCM_CCD_INTEGRATION	FSCM Integration 2	Enterprise BF / Enhancement Packages	Warning	OFF	ALWAYS ON	NEW
SAP_APPL	Logistics and Accounting	Others	FIN_FSCM_CCD_INTEGRATION_3	FSCM Integration 3	Enterprise BF / Enhancement Packages	Warning	OFF	ALWAYS ON	NEW
SAP_APPL	Logistics and Accounting	Others	FIN_GL_ADB	Average Daily Balance	Enterprise BF / Enhancement Packages	Pass - No Impact	OFF	Customer Switchable	OTHERS
SAP_APPL	Logistics and Accounting	Others	FIN_GL_CI_1	New General Ledger Accounting	Enterprise BF / Enhancement Packages	Warning	OFF	ALWAYS ON	NEW
SAP_APPL	Logistics and Accounting	Others	FIN_GL_CI_3	New General Ledger Accounting 3	Enterprise BF / Enhancement Packages	Warning	OFF	ALWAYS ON	NEW
SAP_APPL	Logistics and Accounting	Others	FIN_GL_DISTR_SCEN_1	Totals Trsfr in Distrib. Systems	Enterprise BF / Enhancement Packages	Pass - No Impact	OFF	Customer Switchable	OTHERS
SAP_APPL	Logistics and Accounting	Others	FIN_GL_ERR_CORR	Error Correction System	Enterprise BF / Enhancement Packages	Warning	OFF	ALWAYS ON	NEW
SAP_APPL	Logistics and Accounting	Others	FIN_GL_ERR_CORR_SUSP	Error Corr. and Susp. Accounting	Enterprise BF / Enhancement Packages	Warning	OFF	ALWAYS ON	NEW
SAP_APPL	Logistics and Accounting	Others	FIN_GL_MCA	Multi Currency Accounting	Enterprise BF / Enhancement Packages	Pass - No Impact	OFF	Customer Switchable	OTHERS
SAP_APPL	Logistics and Accounting	Others	FIN_GL_REORG_1	Profit Center Reorganization	Enterprise BF / Enhancement Packages	Pass - No Impact	OFF	Customer Switchable	OTHERS
SAP_APPL	Logistics and Accounting	Others	FIN_GL_REORG_SEG	Segment Reorganization	Enterprise BF / Enhancement Packages	Pass - No Impact	OFF	Customer Switchable	OTHERS
SAP_APPL	Logistics and Accounting	Others	FIN_LOC_CI_11	"FI, Localization for CN, SA, AE"	Enterprise BF / Enhancement Packages	Warning	OFF	ALWAYS ON	NEW
SAP_APPL	Logistics and Accounting	Others	FIN_LOC_CI_13	"FI, Localization for China"	Enterprise BF / Enhancement Packages	Warning	OFF	ALWAYS ON	NEW
SAP_APPL	Logistics and Accounting	Others	FIN_LOC_CI_14	"FI, LO, Topics for Russia 2"	Enterprise BF / Enhancement Packages	Warning	OFF	ALWAYS ON	NEW
SAP_APPL	Logistics and Accounting	Others	FIN_LOC_CI_15	FI-AA Localization Topics for RU	Enterprise BF / Enhancement Packages	Warning	OFF	ALWAYS ON	NEW
SAP_APPL	Logistics and Accounting	Others	FIN_LOC_CI_16	"FI, E-Payments for China"	Enterprise BF / Enhancement Packages	Pass - No Impact	OFF	Customer Switchable	OTHERS
SAP_APPL	Logistics and Accounting	Others	FIN_LOC_CI_17	"Optimized Fin. Processes, China"	Enterprise BF / Enhancement Packages	Warning	OFF	ALWAYS ON	NEW
SAP_APPL	Logistics and Accounting	Others	FIN_LOC_CI_19	"FI, LO Topics  RU 3"	Enterprise BF / Enhancement Packages	Warning	OFF	ALWAYS ON	NEW
SAP_APPL	Logistics and Accounting	Others	FIN_LOC_CI_23	"FI, LO Topics  RU 4"	Enterprise BF / Enhancement Packages	Warning	OFF	ALWAYS ON	NEW
SAP_APPL	Logistics and Accounting	Others	FIN_LOC_CI_25	Electronic Monetary Claims	Enterprise BF / Enhancement Packages	Warning	OFF	ALWAYS ON	NEW
SAP_APPL	Logistics and Accounting	Others	FIN_LOC_CI_33	"FI, LO Topics  RU 5"	Enterprise BF / Enhancement Packages	Warning	OFF	ALWAYS ON	NEW
SAP_APPL	Logistics and Accounting	Others	FIN_LOC_CI_35	"FI, LO Topics  RU 6"	Enterprise BF / Enhancement Packages	Warning	OFF	ALWAYS ON	NEW
SAP_APPL	Logistics and Accounting	Others	FIN_LOC_CI_37	"FIN, Localization AR"	Enterprise BF / Enhancement Packages	Pass - No Impact	OFF	Customer Switchable	OTHERS
SAP_APPL	Logistics and Accounting	Others	FIN_LOC_CI_4	FI Topics Japan and South Korea	Enterprise BF / Enhancement Packages	Warning	OFF	ALWAYS ON	NEW
SAP_APPL	Logistics and Accounting	Others	FIN_LOC_CI_7	"FI, LO Topics for CL, IN, PT, RU"	Enterprise BF / Enhancement Packages	Warning	OFF	ALWAYS ON	NEW
SAP_APPL	Logistics and Accounting	Others	FIN_LOC_EPIC_2	"FI, E-Payments for China 2"	Enterprise BF / Enhancement Packages	Pass - No Impact	OFF	Customer Switchable	OTHERS
SAP_APPL	Logistics and Accounting	Others	FIN_LOC_EPIC_3	"FI, E-Payments for China 3"	Enterprise BF / Enhancement Packages	Pass - No Impact	OFF	Customer Switchable	OTHERS
SAP_APPL	Logistics and Accounting	Others	FIN_LOC_EPIC_4	"FI, E-Payments for China 4"	Enterprise BF / Enhancement Packages	Pass - No Impact	OFF	Customer Switchable	OTHERS
SAP_APPL	Logistics and Accounting	Others	FIN_LOC_EPIC_4_2	"FI, E-Payments for China 4_2"	Enterprise BF / Enhancement Packages	Pass - No Impact	OFF	Customer Switchable	OTHERS
SAP_APPL	Logistics and Accounting	Others	FIN_MDM_SOA_ORG	"MDGF, SOA Organizational Units"	Enterprise BF / Enhancement Packages	Pass - No Impact	OFF	Customer Switchable	OTHERS
SAP_APPL	Logistics and Accounting	Others	FIN_REP_SIMPL_2	Reporting Financials 2	Enterprise BF / Enhancement Packages	Pass - No Impact	ON	Customer Switchable	SUPPORTED
SAP_APPL	Logistics and Accounting	Others	FIN_REP_SIMPL_3	Reporting Financials 3	Enterprise BF / Enhancement Packages	Pass - No Impact	ON	Customer Switchable	SUPPORTED
SAP_APPL	Logistics and Accounting	Others	FIN_REP_SIMPL_4	Reporting Financials 4	Enterprise BF / Enhancement Packages	Pass - No Impact	ON	Customer Switchable	SUPPORTED
SAP_APPL	Logistics and Accounting	Others	FIN_SSC_AIC_1	"FI, Enablement for FSS"	Enterprise BF / Enhancement Packages	Pass - No Impact	OFF	Customer Switchable	OTHERS
SAP_APPL	Logistics and Accounting	Others	FIN_TRM_CM_DIMENSIONS	"CLM-CM, Additional Acct Assgmts"	Enterprise BF / Enhancement Packages	Pass - No Impact	OFF	Customer Switchable	OTHERS
SAP_APPL	Logistics and Accounting	Others	HCM_CRM_CATS_PROFILE	"CRM, Time Rec. - CATS Profiles"	Enterprise BF / Enhancement Packages	Pass - No Impact	OFF	Default State	OTHERS
SAP_APPL	Logistics and Accounting	Others	ILM_CDE_CONT_SAP_APPL	ILM: CDE Content (SAP_APPL)	Enterprise BF / Enhancement Packages	Pass - No Impact	OFF	Customer Switchable	OTHERS
SAP_APPL	Logistics and Accounting	Others	ISR_APPL_AGENCY_4	"Trade, Agency Business 4"	Enterprise BF / Enhancement Packages	Warning	OFF	ALWAYS ON	NEW
SAP_APPL	Logistics and Accounting	Others	ISR_APPL_AGENCY_5	"Trade, Agency Business 5"	Enterprise BF / Enhancement Packages	Warning	OFF	ALWAYS ON	NEW
SAP_APPL	Logistics and Accounting	Others	ISR_APPL_AGENCY_6	"Trade, Agency Business 6"	Enterprise BF / Enhancement Packages	Warning	OFF	ALWAYS ON	NEW
SAP_APPL	Logistics and Accounting	Others	ISR_APPL_CRM_INTEG	"Retail, MD Integration in CRM 01"	Enterprise BF / Enhancement Packages	Warning	OFF	ALWAYS ON	NEW
SAP_APPL	Logistics and Accounting	Others	ISR_APPL_OUTBOUND_DMF	"Retail, Export of Data to PMR"	Enterprise BF / Enhancement Packages		OFF	NOT-AVAILABLE	OTHERS
SAP_APPL	Logistics and Accounting	Others	ISR_APPL_PCI_DSS	"Retail, PCI DSS"	Enterprise BF / Enhancement Packages		OFF	NOT-AVAILABLE	OTHERS
SAP_APPL	Logistics and Accounting	Others	ISR_APPL_POS_INTEG	"Retail, POS Integration via IDoc"	Enterprise BF / Enhancement Packages		OFF	NOT-AVAILABLE	OTHERS
SAP_APPL	Logistics and Accounting	Others	ISR_APPL_PRICE_OPTIM	"Retail, Price Determination"	Enterprise BF / Enhancement Packages		OFF	NOT-AVAILABLE	OTHERS
SAP_APPL	Logistics and Accounting	Others	ISR_APPL_RRPL	Rapid Replenishment Planning	Enterprise BF / Enhancement Packages		OFF	NOT-AVAILABLE	OTHERS
SAP_APPL	Logistics and Accounting	Others	ISR_APPL_SCM_2	"Retail, Connectivity to F&R 5.2"	Enterprise BF / Enhancement Packages		OFF	NOT-AVAILABLE	OTHERS
SAP_APPL	Logistics and Accounting	Others	ISR_APPL_STORE_CON	Retail Store Connectivity	Enterprise BF / Enhancement Packages		OFF	NOT-AVAILABLE	OTHERS
SAP_APPL	Logistics and Accounting	Others	ISR_APPL_USABILITY	"Retail, Usability"	Enterprise BF / Enhancement Packages	Warning	OFF	ALWAYS ON	NEW
SAP_APPL	Logistics and Accounting	Others	ISR_RETAILSYSTEM	Retail Enhancements	Industries Business Functions	Pass - No Impact	OFF	Customer Switchable	OTHERS
SAP_APPL	Logistics and Accounting	Others	ISR_RET_AGENCY_2	"Trade, Agency Business 2"	Enterprise BF / Enhancement Packages	Warning	OFF	ALWAYS ON	NEW
SAP_APPL	Logistics and Accounting	Others	ISR_RET_AGENCY_3	"Trade, Agency Business 3"	Enterprise BF / Enhancement Packages	Warning	OFF	ALWAYS ON	NEW
SAP_APPL	Logistics and Accounting	Others	ISR_RET_CD/FT_EWM	"Retail, CD/FT_EWM Integration"	Enterprise BF / Enhancement Packages	Pass - No Impact	OFF	Customer Switchable	OTHERS
SAP_APPL	Logistics and Accounting	Others	ISR_RET_CROSS_DOCK_IF	"Retail, Cross-Docking Interface"	Enterprise BF / Enhancement Packages		OFF	NOT-AVAILABLE	OTHERS
SAP_APPL	Logistics and Accounting	Others	ISR_RET_PERISH_PROCUREMENT	"Retail, Perishables Procurement"	Enterprise BF / Enhancement Packages	Pass - No Impact	OFF	OFF	OTHERS
SAP_APPL	Logistics and Accounting	Others	LOG_BM_CC1	BM Continuous Improvements	Enterprise BF / Enhancement Packages	Warning	OFF	ALWAYS ON	NEW
SAP_APPL	Logistics and Accounting	Others	LOG_CPE_FA_FE	CPE: BAdI-Based Formula Handling	Enterprise BF / Enhancement Packages		OFF	NOT-AVAILABLE	OTHERS
SAP_APPL	Logistics and Accounting	Others	LOG_CPE_SD_MM	"Logistics, CPE in SD and MM"	Enterprise BF / Enhancement Packages	Pass - No Impact	OFF	Customer Switchable	OTHERS
SAP_APPL	Logistics and Accounting	Others	LOG_CRMBR_INT_1	CRM Brazil Integration Features	Enterprise BF / Enhancement Packages	Pass - No Impact	OFF	Customer Switchable	OTHERS
SAP_APPL	Logistics and Accounting	Others	LOG_EAM_MAM	EAM : Mobile Asset Management	Enterprise BF / Enhancement Packages	Pass - No Impact	OFF	Customer Switchable	OTHERS
SAP_APPL	Logistics and Accounting	Others	LOG_EAM_MPOINT_MASS_DEACT	EAM Deactiv.of Measuring Points	Enterprise BF / Enhancement Packages	Pass - No Impact	OFF	Customer Switchable	OTHERS
SAP_APPL	Logistics and Accounting	Others	LOG_EAM_MPS1	Maintenance Plan Scheduling 1	Enterprise BF / Enhancement Packages	Pass - No Impact	OFF	Customer Switchable	OTHERS
SAP_APPL	Logistics and Accounting	Others	LOG_EAM_OLC	Operation Account Assignment	Enterprise BF / Enhancement Packages	Pass - No Impact	ON	Customer Switchable	SUPPORTED
SAP_APPL	Logistics and Accounting	Others	LOG_EAM_OLC_2	Operation Account Assignment 2	Enterprise BF / Enhancement Packages	Pass - No Impact	ON	Customer Switchable	SUPPORTED
SAP_APPL	Logistics and Accounting	Others	LOG_EAM_QM_CODE_DEACT	"EAM/QM, Deactivation of Codes"	Enterprise BF / Enhancement Packages	Pass - No Impact	OFF	Customer Switchable	OTHERS
SAP_APPL	Logistics and Accounting	Others	LOG_EAM_SHIFTFACTORS	"EAM, Shift Factors MCP"	Enterprise BF / Enhancement Packages	Pass - No Impact	OFF	Customer Switchable	OTHERS
SAP_APPL	Logistics and Accounting	Others	LOG_ESOA_OPS_2	"Operations, Enterprise Services"	Enterprise BF / Enhancement Packages	Pass - No Impact	ON	Customer Switchable	SUPPORTED
SAP_APPL	Logistics and Accounting	Others	LOG_ESOA_OPS_3	"Operations, Enterprise Services"	Enterprise BF / Enhancement Packages	Pass - No Impact	OFF	Customer Switchable	OTHERS
SAP_APPL	Logistics and Accounting	Others	LOG_LOC_PRF_1	Cross country localization: PRF	Enterprise BF / Enhancement Packages	Not part of BF list	OFF	NOT-AVAILABLE	OTHERS
SAP_APPL	Logistics and Accounting	Others	LOG_LOC_PRF_2	Australia Localization: PRF	Enterprise BF / Enhancement Packages	Not part of BF list	OFF	NOT-AVAILABLE	OTHERS
SAP_APPL	Logistics and Accounting	Others	LOG_MMFI_P2P	"MM, Integration MM and FI"	Enterprise BF / Enhancement Packages	Pass - No Impact	OFF	Customer Switchable	OTHERS
SAP_APPL	Logistics and Accounting	Others	LOG_MM_ANALYTICS_01	"MM, Analytics 01"	Enterprise BF / Enhancement Packages	Pass - No Impact	OFF	Customer Switchable	OTHERS
SAP_APPL	Logistics and Accounting	Others	LOG_MM_ARB_SB	"MM, Spot Buy in Purchasing"	Enterprise BF / Enhancement Packages	Not part of BF list	OFF	NOT-AVAILABLE	OTHERS
SAP_APPL	Logistics and Accounting	Others	LOG_MM_CI_3	Enhancements in Procurement	Enterprise BF / Enhancement Packages	Pass - No Impact	OFF	Customer Switchable	OTHERS
SAP_APPL	Logistics and Accounting	Others	LOG_MM_CI_4	"ERP, MM, Procurement"	Enterprise BF / Enhancement Packages	Pass - No Impact	OFF	Customer Switchable	OTHERS
